Country,Sector,Gas,year,cons
Italy,Agriculture,All GHG,2003,34.91
Italy,Agriculture,CH4,2003,21.68
Italy,Agriculture,N2O,2003,13.22
Italy,Building,All GHG,2003,75.2
Italy,Building,CO2,2003,73.69
Italy,Building,CH4,2003,1.28
Italy,Building,N2O,2003,0.24
Italy,Bunker Fuels,All GHG,2003,15.55
Italy,Bunker Fuels,CO2,2003,15.41
Italy,Bunker Fuels,CH4,2003,0.02
Italy,Bunker Fuels,N2O,2003,0.12
Italy,Electricity/Heat,All GHG,2003,165.03
Italy,Electricity/Heat,CO2,2003,164.5
Italy,Electricity/Heat,CH4,2003,0.13
Italy,Electricity/Heat,N2O,2003,0.4
Italy,Energy,All GHG,2003,456.45
Italy,Energy,CO2,2003,445.26
Italy,Energy,CH4,2003,8.12
Italy,Energy,N2O,2003,3.07
Italy,Fugitive Emissions,All GHG,2003,5.94
Italy,Fugitive Emissions,CO2,2003,
Italy,Fugitive Emissions,CH4,2003,5.9
Italy,Fugitive Emissions,N2O,2003,0.04
Italy,Industrial Processes,All GHG,2003,31.14
Italy,Industrial Processes,CO2,2003,16.94
Italy,Industrial Processes,CH4,2003,0.07
Italy,Industrial Processes,N2O,2003,8.1
Italy,Industrial Processes,F-Gas,2003,6.03
Italy,Land-Use Change and Forestry,All GHG,2003,-34.7
Italy,Land-Use Change and Forestry,CO2,2003,-34.71
Italy,Land-Use Change and Forestry,CH4,2003,0.0
Italy,Land-Use Change and Forestry,N2O,2003,0.0
Italy,Manufacturing/Construction,All GHG,2003,76.68
Italy,Manufacturing/Construction,CO2,2003,76.46
Italy,Manufacturing/Construction,CH4,2003,0.08
Italy,Manufacturing/Construction,N2O,2003,0.13
Italy,Other Fuel Combustion,All GHG,2003,8.85
Italy,Other Fuel Combustion,CO2,2003,8.8
Italy,Other Fuel Combustion,CH4,2003,0.03
Italy,Other Fuel Combustion,N2O,2003,0.02
Italy,Total excluding LUCF,All GHG,2003,544.12
Italy,Total excluding LUCF,CO2,2003,462.2
Italy,Total excluding LUCF,CH4,2003,50.21
Italy,Total excluding LUCF,N2O,2003,25.69
Italy,Total excluding LUCF,F-Gas,2003,6.03
Italy,Total including LUCF,All GHG,2003,509.42
Italy,Total including LUCF,CO2,2003,427.49
Italy,Total including LUCF,CH4,2003,50.21
Italy,Total including LUCF,N2O,2003,25.69
Italy,Total including LUCF,F-Gas,2003,6.03
Italy,Transportation,All GHG,2003,124.76
Italy,Transportation,CO2,2003,121.81
Italy,Transportation,CH4,2003,0.71
Italy,Transportation,N2O,2003,2.25
Italy,Waste,All GHG,2003,21.63
Italy,Waste,CH4,2003,20.33
Italy,Waste,N2O,2003,1.29
Italy,Agriculture,All GHG,2002,35.93
Italy,Agriculture,CH4,2002,22.35
Italy,Agriculture,N2O,2002,13.58
Italy,Building,All GHG,2002,69.98
Italy,Building,CO2,2002,68.96
Italy,Building,CH4,2002,0.85
Italy,Building,N2O,2002,0.17
Italy,Bunker Fuels,All GHG,2002,14.02
Italy,Bunker Fuels,CO2,2002,13.89
Italy,Bunker Fuels,CH4,2002,0.02
Italy,Bunker Fuels,N2O,2002,0.11
Italy,Electricity/Heat,All GHG,2002,159.38
Italy,Electricity/Heat,CO2,2002,158.9
Italy,Electricity/Heat,CH4,2002,0.11
Italy,Electricity/Heat,N2O,2002,0.36
Italy,Energy,All GHG,2002,437.37
Italy,Energy,CO2,2002,427.18
Italy,Energy,CH4,2002,7.24
Italy,Energy,N2O,2002,2.95
Italy,Fugitive Emissions,All GHG,2002,5.49
Italy,Fugitive Emissions,CO2,2002,
Italy,Fugitive Emissions,CH4,2002,5.45
Italy,Fugitive Emissions,N2O,2002,0.04
Italy,Industrial Processes,All GHG,2002,30.13
Italy,Industrial Processes,CO2,2002,16.29
Italy,Industrial Processes,CH4,2002,0.07
Italy,Industrial Processes,N2O,2002,8.48
Italy,Industrial Processes,F-Gas,2002,5.29
Italy,Land-Use Change and Forestry,All GHG,2002,-34.71
Italy,Land-Use Change and Forestry,CO2,2002,-34.71
Italy,Land-Use Change and Forestry,CH4,2002,0.0
Italy,Land-Use Change and Forestry,N2O,2002,0.0
Italy,Manufacturing/Construction,All GHG,2002,70.15
Italy,Manufacturing/Construction,CO2,2002,69.96
Italy,Manufacturing/Construction,CH4,2002,0.07
Italy,Manufacturing/Construction,N2O,2002,0.12
Italy,Other Fuel Combustion,All GHG,2002,8.67
Italy,Other Fuel Combustion,CO2,2002,8.62
Italy,Other Fuel Combustion,CH4,2002,0.03
Italy,Other Fuel Combustion,N2O,2002,0.02
Italy,Total excluding LUCF,All GHG,2002,525.26
Italy,Total excluding LUCF,CO2,2002,443.47
Italy,Total excluding LUCF,CH4,2002,50.18
Italy,Total excluding LUCF,N2O,2002,26.31
Italy,Total excluding LUCF,F-Gas,2002,5.29
Italy,Total including LUCF,All GHG,2002,490.55
Italy,Total including LUCF,CO2,2002,408.76
Italy,Total including LUCF,CH4,2002,50.18
Italy,Total including LUCF,N2O,2002,26.31
Italy,Total including LUCF,F-Gas,2002,5.29
Italy,Transportation,All GHG,2002,123.72
Italy,Transportation,CO2,2002,120.75
Italy,Transportation,CH4,2002,0.73
Italy,Transportation,N2O,2002,2.24
Italy,Waste,All GHG,2002,21.82
Italy,Waste,CH4,2002,20.52
Italy,Waste,N2O,2002,1.3
Italy,Agriculture,All GHG,2001,33.66
Italy,Agriculture,CH4,2001,21.06
Italy,Agriculture,N2O,2001,12.6
Italy,Building,All GHG,2001,73.67
Italy,Building,CO2,2001,72.92
Italy,Building,CH4,2001,0.62
Italy,Building,N2O,2001,0.13
Italy,Bunker Fuels,All GHG,2001,13.51
Italy,Bunker Fuels,CO2,2001,13.38
Italy,Bunker Fuels,CH4,2001,0.01
Italy,Bunker Fuels,N2O,2001,0.11
Italy,Electricity/Heat,All GHG,2001,149.66
Italy,Electricity/Heat,CO2,2001,149.24
Italy,Electricity/Heat,CH4,2001,0.1
Italy,Electricity/Heat,N2O,2001,0.32
Italy,Energy,All GHG,2001,429.99
Italy,Energy,CO2,2001,420.18
Italy,Energy,CH4,2001,6.95
Italy,Energy,N2O,2001,2.85
Italy,Fugitive Emissions,All GHG,2001,5.43
Italy,Fugitive Emissions,CO2,2001,
Italy,Fugitive Emissions,CH4,2001,5.39
Italy,Fugitive Emissions,N2O,2001,0.04
Italy,Industrial Processes,All GHG,2001,29.74
Italy,Industrial Processes,CO2,2001,16.39
Italy,Industrial Processes,CH4,2001,0.07
Italy,Industrial Processes,N2O,2001,8.8
Italy,Industrial Processes,F-Gas,2001,4.48
Italy,Land-Use Change and Forestry,All GHG,2001,-34.71
Italy,Land-Use Change and Forestry,CO2,2001,-34.71
Italy,Land-Use Change and Forestry,CH4,2001,0.0
Italy,Land-Use Change and Forestry,N2O,2001,0.0
Italy,Manufacturing/Construction,All GHG,2001,71.07
Italy,Manufacturing/Construction,CO2,2001,70.87
Italy,Manufacturing/Construction,CH4,2001,0.08
Italy,Manufacturing/Construction,N2O,2001,0.12
Italy,Other Fuel Combustion,All GHG,2001,8.71
Italy,Other Fuel Combustion,CO2,2001,8.66
Italy,Other Fuel Combustion,CH4,2001,0.03
Italy,Other Fuel Combustion,N2O,2001,0.02
Italy,Total excluding LUCF,All GHG,2001,515.97
Italy,Total excluding LUCF,CO2,2001,436.57
Italy,Total excluding LUCF,CH4,2001,49.37
Italy,Total excluding LUCF,N2O,2001,25.55
Italy,Total excluding LUCF,F-Gas,2001,4.48
Italy,Total including LUCF,All GHG,2001,481.26
Italy,Total including LUCF,CO2,2001,401.86
Italy,Total including LUCF,CH4,2001,49.37
Italy,Total including LUCF,N2O,2001,25.55
Italy,Total including LUCF,F-Gas,2001,4.48
Italy,Transportation,All GHG,2001,121.44
Italy,Transportation,CO2,2001,118.49
Italy,Transportation,CH4,2001,0.74
Italy,Transportation,N2O,2001,2.21
Italy,Waste,All GHG,2001,22.59
Italy,Waste,CH4,2001,21.29
Italy,Waste,N2O,2001,1.3
Italy,Agriculture,All GHG,2000,37.63
Italy,Agriculture,CH4,2000,23.66
Italy,Agriculture,N2O,2000,13.97
Italy,Building,All GHG,2000,69.91
Italy,Building,CO2,2000,69.19
Italy,Building,CH4,2000,0.59
Italy,Building,N2O,2000,0.13
Italy,Bunker Fuels,All GHG,2000,13.89
Italy,Bunker Fuels,CO2,2000,13.77
Italy,Bunker Fuels,CH4,2000,0.01
Italy,Bunker Fuels,N2O,2000,0.11
Italy,Electricity/Heat,All GHG,2000,153.32
Italy,Electricity/Heat,CO2,2000,152.9
Italy,Electricity/Heat,CH4,2000,0.11
Italy,Electricity/Heat,N2O,2000,0.31
Italy,Energy,All GHG,2000,430.31
Italy,Energy,CO2,2000,420.44
Italy,Energy,CH4,2000,7.07
Italy,Energy,N2O,2000,2.81
Italy,Fugitive Emissions,All GHG,2000,5.57
Italy,Fugitive Emissions,CO2,2000,
Italy,Fugitive Emissions,CH4,2000,5.53
Italy,Fugitive Emissions,N2O,2000,0.04
Italy,Industrial Processes,All GHG,2000,28.0
Italy,Industrial Processes,CO2,2000,15.86
Italy,Industrial Processes,CH4,2000,0.07
Italy,Industrial Processes,N2O,2000,8.59
Italy,Industrial Processes,F-Gas,2000,3.48
Italy,Land-Use Change and Forestry,All GHG,2000,-34.47
Italy,Land-Use Change and Forestry,CO2,2000,-34.52
Italy,Land-Use Change and Forestry,CH4,2000,0.03
Italy,Land-Use Change and Forestry,N2O,2000,0.02
Italy,Manufacturing/Construction,All GHG,2000,73.55
Italy,Manufacturing/Construction,CO2,2000,73.35
Italy,Manufacturing/Construction,CH4,2000,0.07
Italy,Manufacturing/Construction,N2O,2000,0.12
Italy,Other Fuel Combustion,All GHG,2000,8.67
Italy,Other Fuel Combustion,CO2,2000,8.63
Italy,Other Fuel Combustion,CH4,2000,0.03
Italy,Other Fuel Combustion,N2O,2000,0.02
Italy,Total excluding LUCF,All GHG,2000,517.32
Italy,Total excluding LUCF,CO2,2000,436.3
Italy,Total excluding LUCF,CH4,2000,50.87
Italy,Total excluding LUCF,N2O,2000,26.67
Italy,Total excluding LUCF,F-Gas,2000,3.48
Italy,Total including LUCF,All GHG,2000,482.85
Italy,Total including LUCF,CO2,2000,401.78
Italy,Total including LUCF,CH4,2000,50.9
Italy,Total including LUCF,N2O,2000,26.7
Italy,Total including LUCF,F-Gas,2000,3.48
Italy,Transportation,All GHG,2000,119.3
Italy,Transportation,CO2,2000,116.36
Italy,Transportation,CH4,2000,0.75
Italy,Transportation,N2O,2000,2.19
Italy,Waste,All GHG,2000,21.38
Italy,Waste,CH4,2000,20.07
Italy,Waste,N2O,2000,1.31
Italy,Agriculture,All GHG,1999,37.78
Italy,Agriculture,CH4,1999,23.54
Italy,Agriculture,N2O,1999,14.24
Italy,Building,All GHG,1999,73.61
Italy,Building,CO2,1999,72.94
Italy,Building,CH4,1999,0.55
Italy,Building,N2O,1999,0.13
Italy,Bunker Fuels,All GHG,1999,12.6
Italy,Bunker Fuels,CO2,1999,12.48
Italy,Bunker Fuels,CH4,1999,0.01
Italy,Bunker Fuels,N2O,1999,0.1
Italy,Electricity/Heat,All GHG,1999,147.85
Italy,Electricity/Heat,CO2,1999,147.45
Italy,Electricity/Heat,CH4,1999,0.1
Italy,Electricity/Heat,N2O,1999,0.3
Italy,Energy,All GHG,1999,427.51
Italy,Energy,CO2,1999,417.73
Italy,Energy,CH4,1999,6.95
Italy,Energy,N2O,1999,2.83
Italy,Fugitive Emissions,All GHG,1999,5.47
Italy,Fugitive Emissions,CO2,1999,
Italy,Fugitive Emissions,CH4,1999,5.43
Italy,Fugitive Emissions,N2O,1999,0.05
Italy,Industrial Processes,All GHG,1999,26.17
Italy,Industrial Processes,CO2,1999,15.28
Italy,Industrial Processes,CH4,1999,0.07
Italy,Industrial Processes,N2O,1999,8.0
Italy,Industrial Processes,F-Gas,1999,2.81
Italy,Land-Use Change and Forestry,All GHG,1999,-34.49
Italy,Land-Use Change and Forestry,CO2,1999,-34.52
Italy,Land-Use Change and Forestry,CH4,1999,0.02
Italy,Land-Use Change and Forestry,N2O,1999,0.01
Italy,Manufacturing/Construction,All GHG,1999,72.1
Italy,Manufacturing/Construction,CO2,1999,71.91
Italy,Manufacturing/Construction,CH4,1999,0.07
Italy,Manufacturing/Construction,N2O,1999,0.12
Italy,Other Fuel Combustion,All GHG,1999,9.23
Italy,Other Fuel Combustion,CO2,1999,9.17
Italy,Other Fuel Combustion,CH4,1999,0.04
Italy,Other Fuel Combustion,N2O,1999,0.02
Italy,Total excluding LUCF,All GHG,1999,511.86
Italy,Total excluding LUCF,CO2,1999,433.01
Italy,Total excluding LUCF,CH4,1999,49.65
Italy,Total excluding LUCF,N2O,1999,26.38
Italy,Total excluding LUCF,F-Gas,1999,2.81
Italy,Total including LUCF,All GHG,1999,477.37
Italy,Total including LUCF,CO2,1999,398.49
Italy,Total including LUCF,CH4,1999,49.67
Italy,Total including LUCF,N2O,1999,26.4
Italy,Total including LUCF,F-Gas,1999,2.81
Italy,Transportation,All GHG,1999,119.24
Italy,Transportation,CO2,1999,116.26
Italy,Transportation,CH4,1999,0.76
Italy,Transportation,N2O,1999,2.21
Italy,Waste,All GHG,1999,20.4
Italy,Waste,CH4,1999,19.09
Italy,Waste,N2O,1999,1.31
Italy,Agriculture,All GHG,1998,37.62
Italy,Agriculture,CH4,1998,23.47
Italy,Agriculture,N2O,1998,14.15
Italy,Building,All GHG,1998,69.35
Italy,Building,CO2,1998,68.71
Italy,Building,CH4,1998,0.52
Italy,Building,N2O,1998,0.12
Italy,Bunker Fuels,All GHG,1998,14.37
Italy,Bunker Fuels,CO2,1998,14.24
Italy,Bunker Fuels,CH4,1998,0.02
Italy,Bunker Fuels,N2O,1998,0.12
Italy,Electricity/Heat,All GHG,1998,151.96
Italy,Electricity/Heat,CO2,1998,151.55
Italy,Electricity/Heat,CH4,1998,0.11
Italy,Electricity/Heat,N2O,1998,0.31
Italy,Energy,All GHG,1998,421.45
Italy,Energy,CO2,1998,411.83
Italy,Energy,CH4,1998,6.8
Italy,Energy,N2O,1998,2.82
Italy,Fugitive Emissions,All GHG,1998,5.34
Italy,Fugitive Emissions,CO2,1998,
Italy,Fugitive Emissions,CH4,1998,5.29
Italy,Fugitive Emissions,N2O,1998,0.05
Italy,Industrial Processes,All GHG,1998,24.79
Italy,Industrial Processes,CO2,1998,14.54
Italy,Industrial Processes,CH4,1998,0.08
Italy,Industrial Processes,N2O,1998,7.88
Italy,Industrial Processes,F-Gas,1998,2.3
Italy,Land-Use Change and Forestry,All GHG,1998,-34.49
Italy,Land-Use Change and Forestry,CO2,1998,-34.52
Italy,Land-Use Change and Forestry,CH4,1998,0.02
Italy,Land-Use Change and Forestry,N2O,1998,0.01
Italy,Manufacturing/Construction,All GHG,1998,68.9
Italy,Manufacturing/Construction,CO2,1998,68.72
Italy,Manufacturing/Construction,CH4,1998,0.06
Italy,Manufacturing/Construction,N2O,1998,0.12
Italy,Other Fuel Combustion,All GHG,1998,9.49
Italy,Other Fuel Combustion,CO2,1998,9.43
Italy,Other Fuel Combustion,CH4,1998,0.04
Italy,Other Fuel Combustion,N2O,1998,0.02
Italy,Total excluding LUCF,All GHG,1998,504.23
Italy,Total excluding LUCF,CO2,1998,426.37
Italy,Total excluding LUCF,CH4,1998,49.42
Italy,Total excluding LUCF,N2O,1998,26.14
Italy,Total excluding LUCF,F-Gas,1998,2.3
Italy,Total including LUCF,All GHG,1998,469.74
Italy,Total including LUCF,CO2,1998,391.85
Italy,Total including LUCF,CH4,1998,49.44
Italy,Total including LUCF,N2O,1998,26.15
Italy,Total including LUCF,F-Gas,1998,2.3
Italy,Transportation,All GHG,1998,116.41
Italy,Transportation,CO2,1998,113.42
Italy,Transportation,CH4,1998,0.78
Italy,Transportation,N2O,1998,2.2
Italy,Waste,All GHG,1998,20.37
Italy,Waste,CH4,1998,19.08
Italy,Waste,N2O,1998,1.29
Italy,Agriculture,All GHG,1997,37.71
Italy,Agriculture,CH4,1997,23.63
Italy,Agriculture,N2O,1997,14.08
Italy,Building,All GHG,1997,65.65
Italy,Building,CO2,1997,65.02
Italy,Building,CH4,1997,0.52
Italy,Building,N2O,1997,0.12
Italy,Bunker Fuels,All GHG,1997,13.1
Italy,Bunker Fuels,CO2,1997,12.97
Italy,Bunker Fuels,CH4,1997,0.02
Italy,Bunker Fuels,N2O,1997,0.1
Italy,Electricity/Heat,All GHG,1997,148.07
Italy,Electricity/Heat,CO2,1997,147.66
Italy,Electricity/Heat,CH4,1997,0.11
Italy,Electricity/Heat,N2O,1997,0.3
Italy,Energy,All GHG,1997,410.62
Italy,Energy,CO2,1997,401.29
Italy,Energy,CH4,1997,6.58
Italy,Energy,N2O,1997,2.74
Italy,Fugitive Emissions,All GHG,1997,5.15
Italy,Fugitive Emissions,CO2,1997,
Italy,Fugitive Emissions,CH4,1997,5.1
Italy,Fugitive Emissions,N2O,1997,0.05
Italy,Industrial Processes,All GHG,1997,23.83
Italy,Industrial Processes,CO2,1997,14.23
Italy,Industrial Processes,CH4,1997,0.08
Italy,Industrial Processes,N2O,1997,7.66
Italy,Industrial Processes,F-Gas,1997,1.86
Italy,Land-Use Change and Forestry,All GHG,1997,-34.5
Italy,Land-Use Change and Forestry,CO2,1997,-34.52
Italy,Land-Use Change and Forestry,CH4,1997,0.01
Italy,Land-Use Change and Forestry,N2O,1997,0.01
Italy,Manufacturing/Construction,All GHG,1997,69.16
Italy,Manufacturing/Construction,CO2,1997,68.98
Italy,Manufacturing/Construction,CH4,1997,0.06
Italy,Manufacturing/Construction,N2O,1997,0.11
Italy,Other Fuel Combustion,All GHG,1997,9.44
Italy,Other Fuel Combustion,CO2,1997,9.37
Italy,Other Fuel Combustion,CH4,1997,0.04
Italy,Other Fuel Combustion,N2O,1997,0.02
Italy,Total excluding LUCF,All GHG,1997,492.8
Italy,Total excluding LUCF,CO2,1997,415.52
Italy,Total excluding LUCF,CH4,1997,49.68
Italy,Total excluding LUCF,N2O,1997,25.74
Italy,Total excluding LUCF,F-Gas,1997,1.86
Italy,Total including LUCF,All GHG,1997,458.31
Italy,Total including LUCF,CO2,1997,381.0
Italy,Total including LUCF,CH4,1997,49.69
Italy,Total including LUCF,N2O,1997,25.75
Italy,Total including LUCF,F-Gas,1997,1.86
Italy,Transportation,All GHG,1997,113.16
Italy,Transportation,CO2,1997,110.25
Italy,Transportation,CH4,1997,0.76
Italy,Transportation,N2O,1997,2.14
Italy,Waste,All GHG,1997,20.64
Italy,Waste,CH4,1997,19.38
Italy,Waste,N2O,1997,1.26
Italy,Agriculture,All GHG,1996,38.34
Italy,Agriculture,CH4,1996,23.85
Italy,Agriculture,N2O,1996,14.49
Italy,Building,All GHG,1996,68.12
Italy,Building,CO2,1996,67.52
Italy,Building,CH4,1996,0.49
Italy,Building,N2O,1996,0.11
Italy,Bunker Fuels,All GHG,1996,12.57
Italy,Bunker Fuels,CO2,1996,12.46
Italy,Bunker Fuels,CH4,1996,0.02
Italy,Bunker Fuels,N2O,1996,0.1
Italy,Electricity/Heat,All GHG,1996,145.84
Italy,Electricity/Heat,CO2,1996,145.42
Italy,Electricity/Heat,CH4,1996,0.11
Italy,Electricity/Heat,N2O,1996,0.31
Italy,Energy,All GHG,1996,407.32
Italy,Energy,CO2,1996,398.16
Italy,Energy,CH4,1996,6.45
Italy,Energy,N2O,1996,2.71
Italy,Fugitive Emissions,All GHG,1996,5.04
Italy,Fugitive Emissions,CO2,1996,
Italy,Fugitive Emissions,CH4,1996,5.0
Italy,Fugitive Emissions,N2O,1996,0.05
Italy,Industrial Processes,All GHG,1996,23.17
Italy,Industrial Processes,CO2,1996,13.99
Italy,Industrial Processes,CH4,1996,0.07
Italy,Industrial Processes,N2O,1996,7.62
Italy,Industrial Processes,F-Gas,1996,1.49
Italy,Land-Use Change and Forestry,All GHG,1996,-34.5
Italy,Land-Use Change and Forestry,CO2,1996,-34.52
Italy,Land-Use Change and Forestry,CH4,1996,0.01
Italy,Land-Use Change and Forestry,N2O,1996,0.01
Italy,Manufacturing/Construction,All GHG,1996,67.06
Italy,Manufacturing/Construction,CO2,1996,66.9
Italy,Manufacturing/Construction,CH4,1996,0.06
Italy,Manufacturing/Construction,N2O,1996,0.11
Italy,Other Fuel Combustion,All GHG,1996,9.73
Italy,Other Fuel Combustion,CO2,1996,9.67
Italy,Other Fuel Combustion,CH4,1996,0.04
Italy,Other Fuel Combustion,N2O,1996,0.02
Italy,Total excluding LUCF,All GHG,1996,488.92
Italy,Total excluding LUCF,CO2,1996,412.15
Italy,Total excluding LUCF,CH4,1996,49.19
Italy,Total excluding LUCF,N2O,1996,26.09
Italy,Total excluding LUCF,F-Gas,1996,1.49
Italy,Total including LUCF,All GHG,1996,454.43
Italy,Total including LUCF,CO2,1996,377.63
Italy,Total including LUCF,CH4,1996,49.2
Italy,Total including LUCF,N2O,1996,26.1
Italy,Total including LUCF,F-Gas,1996,1.49
Italy,Transportation,All GHG,1996,111.52
Italy,Transportation,CO2,1996,108.66
Italy,Transportation,CH4,1996,0.76
Italy,Transportation,N2O,1996,2.11
Italy,Waste,All GHG,1996,20.09
Italy,Waste,CH4,1996,18.83
Italy,Waste,N2O,1996,1.27
Italy,Agriculture,All GHG,1995,37.89
Italy,Agriculture,CH4,1995,23.7
Italy,Agriculture,N2O,1995,14.19
Italy,Building,All GHG,1995,66.38
Italy,Building,CO2,1995,65.77
Italy,Building,CH4,1995,0.49
Italy,Building,N2O,1995,0.11
Italy,Bunker Fuels,All GHG,1995,13.75
Italy,Bunker Fuels,CO2,1995,13.62
Italy,Bunker Fuels,CH4,1995,0.02
Italy,Bunker Fuels,N2O,1995,0.11
Italy,Electricity/Heat,All GHG,1995,150.49
Italy,Electricity/Heat,CO2,1995,150.06
Italy,Electricity/Heat,CH4,1995,0.11
Italy,Electricity/Heat,N2O,1995,0.32
Italy,Energy,All GHG,1995,410.15
Italy,Energy,CO2,1995,401.1
Italy,Energy,CH4,1995,6.32
Italy,Energy,N2O,1995,2.72
Italy,Fugitive Emissions,All GHG,1995,4.92
Italy,Fugitive Emissions,CO2,1995,
Italy,Fugitive Emissions,CH4,1995,4.88
Italy,Fugitive Emissions,N2O,1995,0.05
Italy,Industrial Processes,All GHG,1995,24.91
Italy,Industrial Processes,CO2,1995,15.31
Italy,Industrial Processes,CH4,1995,0.13
Italy,Industrial Processes,N2O,1995,7.69
Italy,Industrial Processes,F-Gas,1995,1.78
Italy,Land-Use Change and Forestry,All GHG,1995,-34.5
Italy,Land-Use Change and Forestry,CO2,1995,-34.52
Italy,Land-Use Change and Forestry,CH4,1995,0.01
Italy,Land-Use Change and Forestry,N2O,1995,0.01
Italy,Manufacturing/Construction,All GHG,1995,68.7
Italy,Manufacturing/Construction,CO2,1995,68.52
Italy,Manufacturing/Construction,CH4,1995,0.06
Italy,Manufacturing/Construction,N2O,1995,0.11
Italy,Other Fuel Combustion,All GHG,1995,9.94
Italy,Other Fuel Combustion,CO2,1995,9.87
Italy,Other Fuel Combustion,CH4,1995,0.04
Italy,Other Fuel Combustion,N2O,1995,0.03
Italy,Total excluding LUCF,All GHG,1995,492.36
Italy,Total excluding LUCF,CO2,1995,416.42
Italy,Total excluding LUCF,CH4,1995,48.33
Italy,Total excluding LUCF,N2O,1995,25.83
Italy,Total excluding LUCF,F-Gas,1995,1.78
Italy,Total including LUCF,All GHG,1995,457.85
Italy,Total including LUCF,CO2,1995,381.89
Italy,Total including LUCF,CH4,1995,48.34
Italy,Total including LUCF,N2O,1995,25.84
Italy,Total including LUCF,F-Gas,1995,1.78
Italy,Transportation,All GHG,1995,109.72
Italy,Transportation,CO2,1995,106.89
Italy,Transportation,CH4,1995,0.74
Italy,Transportation,N2O,1995,2.09
Italy,Waste,All GHG,1995,19.41
Italy,Waste,CH4,1995,18.18
Italy,Waste,N2O,1995,1.23
Italy,Agriculture,All GHG,1994,38.78
Italy,Agriculture,CH4,1994,24.39
Italy,Agriculture,N2O,1994,14.39
Italy,Building,All GHG,1994,59.8
Italy,Building,CO2,1994,59.22
Italy,Building,CH4,1994,0.47
Italy,Building,N2O,1994,0.11
Italy,Bunker Fuels,All GHG,1994,13.15
Italy,Bunker Fuels,CO2,1994,13.03
Italy,Bunker Fuels,CH4,1994,0.02
Italy,Bunker Fuels,N2O,1994,0.1
Italy,Electricity/Heat,All GHG,1994,137.89
Italy,Electricity/Heat,CO2,1994,137.5
Italy,Electricity/Heat,CH4,1994,0.1
Italy,Electricity/Heat,N2O,1994,0.29
Italy,Energy,All GHG,1994,387.11
Italy,Energy,CO2,1994,378.5
Italy,Energy,CH4,1994,5.97
Italy,Energy,N2O,1994,2.64
Italy,Fugitive Emissions,All GHG,1994,4.63
Italy,Fugitive Emissions,CO2,1994,
Italy,Fugitive Emissions,CH4,1994,4.58
Italy,Fugitive Emissions,N2O,1994,0.05
Italy,Industrial Processes,All GHG,1994,22.21
Italy,Industrial Processes,CO2,1994,13.79
Italy,Industrial Processes,CH4,1994,0.13
Italy,Industrial Processes,N2O,1994,6.79
Italy,Industrial Processes,F-Gas,1994,1.5
Italy,Land-Use Change and Forestry,All GHG,1994,-34.5
Italy,Land-Use Change and Forestry,CO2,1994,-34.52
Italy,Land-Use Change and Forestry,CH4,1994,0.01
Italy,Land-Use Change and Forestry,N2O,1994,0.01
Italy,Manufacturing/Construction,All GHG,1994,67.71
Italy,Manufacturing/Construction,CO2,1994,67.52
Italy,Manufacturing/Construction,CH4,1994,0.07
Italy,Manufacturing/Construction,N2O,1994,0.12
Italy,Other Fuel Combustion,All GHG,1994,9.72
Italy,Other Fuel Combustion,CO2,1994,9.65
